2292771	1
2293433	1
2293560	2
2293567	1
2299	2
229980	2
2300	1
2301	1
2301119	1
2302	1
2302914	1
2303332	1
2303421	2
2303751	1
2304039	1
2304600	1
2305226	1
2305907	3
2306012	1
2306054	4
2306968	2
230819	1
231052	1
2315329	2
2315330	1
2316362	1
2316383	1
231916	1
232	5
2320199	1
232080	1
2320817	1
2320862	1
2321	1
2325	1
232523	1
232991	1
2330	1
2339230	3
234	1
2340915	1
2341117	1
234665	2
2351	2
2355	1
2358	2
2358456	1
2358460	1
235888	1
235986	1
2364082	1
2364220	1
2364274	3
2364791	1
2364996	1
236510	1
236511	1
236756	1
237	7
2382123	1
239	2
